Region,Month of Period End,Property Type,Region Type,Seasonally Adjusted,State Code,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,New Listings,New Listings Mom,New Listings Yoy
"Boston, MA metro area",May 2018,All Residential,Metro,False,MA,1.013183552,0.4%,0.4%,4381,23.0%,-5.7%,8849,20.2%,1.4%,9,-1,-1,$499K,3.9%,9.7%,8271,14.0%,9.2%
"Philadelphia, PA metro area",February 2016,All Residential,Metro,False,PA,0.947566800,-0.3%,0.3%,1553,-1.3%,18.9%,9618,1.6%,-6.1%,71,2,-9,$148K,-4.5%,9.9%,2685,20.6%,13.9%
"Seattle, WA metro area",December 2016,All Residential,Metro,False,WA,1.005825305,0.0%,0.6%,3842,-7.1%,-0.2%,3367,-25.9%,-16.3%,19,4,-5,$460K,1.1%,15.0%,1813,-32.4%,-2.4%
"Phoenix, AZ",May 2012,All Residential,Place/City,False,AZ,1.003703880,0.6%,2.0%,2463,2.4%,-20.3%,5287,-1.9%,-42.0%,41,-1,-21,$125K,7.8%,48.8%,2732,1.2%,-11.1%
"Phoenix, AZ",October 2013,All Residential,Place/City,False,AZ,0.984037609,-0.1%,-2.7%,1841,-3.2%,-14.7%,6709,8.3%,14.8%,41,5,4,$165K,-3.6%,22.2%,2751,4.7%,3.0%
"Phoenix, AZ",November 2018,All Residential,Place/City,False,AZ,0.980899829,0.1%,0.1%,1807,-13.1%,-8.8%,5773,0.2%,2.4%,45,1,-3,$255K,0.0%,7.5%,2130,-13.9%,-0.9%
"Los Angeles, CA",January 2013,All Residential,Place/City,False,CA,0.994633136,0.3%,1.9%,2057,-27.2%,8.4%,4022,2.7%,-57.1%,28,0,-35,$355K,-5.3%,18.3%,2792,74.2%,-14.2%
"Los Angeles, CA",April 2016,All Residential,Place/City,False,CA,0.999696485,0.0%,0.2%,2357,-0.7%,-7.9%,6204,3.8%,6.5%,30,-3,7,$600K,4.8%,9.1%,3320,-1.9%,-1.2%
"Houston, TX",April 2013,All Residential,Place/City,False,TX,0.976903276,0.4%,0.9%,2817,10.4%,25.1%,6826,0.1%,-32.2%,27,-12,-27,$180K,11.5%,19.2%,3682,8.2%,7.3%
"Houston, TX",May 2015,All Residential,Place/City,False,TX,0.980419354,0.3%,-0.6%,2661,1.8%,-9.6%,7336,2.0%,22.9%,20,-3,1,$203K,9.4%,6.6%,3660,-1.5%,-5.7%
"Houston, TX",January 2018,All Residential,Place/City,False,TX,0.964116427,-0.1%,0.0%,1797,-32.8%,3.3%,8193,-0.4%,0.2%,48,4,-1,$194K,-10.5%,3.8%,3077,44.7%,-6.9%
"Los Angeles, CA metro area",July 2019,All Residential,Metro,False,CA,0.994342400,-0.2%,-0.7%,6548,3.9%,-0.1%,20124,-0.6%,7.3%,46,0,10,$650K,2.1%,3.5%,7976,0.7%,-5.3%
"Chicago, IL metro area",May 2014,All Residential,Metro,False,IL,0.972417360,-0.1%,0.1%,8556,15.1%,-10.4%,32992,5.1%,5.1%,37,-8,-7,$210K,12.0%,14.1%,14123,-0.4%,9.7%
"Seattle, WA metro area",October 2018,All Residential,Metro,False,WA,0.991652052,-0.4%,-2.4%,3764,8.5%,-18.2%,8520,-6.8%,77.5%,21,4,11,$550K,0.9%,7.3%,3905,-22.4%,-3.2%
"Los Angeles, CA",June 2015,All Residential,Place/City,False,CA,1.000999653,0.3%,0.2%,2738,10.8%,9.7%,6285,5.3%,2.6%,21,-4,1,$551K,2.1%,9.7%,3505,9.2%,8.6%
"Los Angeles, CA",December 2015,All Residential,Place/City,False,CA,0.993032919,-0.2%,0.4%,2441,31.9%,3.8%,5023,-15.2%,0.0%,31,0,-4,$560K,-0.9%,9.9%,1661,-26.7%,5.9%
"Houston, TX",January 2017,All Residential,Place/City,False,TX,0.963744870,-0.4%,-0.1%,1740,-35.6%,4.6%,8180,1.5%,0.9%,49,4,4,$187K,-13.0%,1.1%,3306,68.4%,8.5%
"Los Angeles, CA metro area",September 2015,All Residential,Metro,False,CA,0.994379661,-0.2%,0.3%,6675,-3.4%,10.7%,17357,-1.4%,-3.9%,32,1,2,$499K,-2.2%,6.2%,7809,-8.0%,2.5%
"Chicago, IL metro area",January 2014,All Residential,Metro,False,IL,0.967264254,-0.4%,1.2%,5134,-28.6%,-6.8%,26408,-1.0%,-12.5%,59,7,-16,$164K,-6.3%,17.1%,7628,34.2%,-16.7%
"Boston, MA metro area",March 2012,All Residential,Metro,False,MA,0.960978381,0.5%,0.3%,2890,34.4%,16.1%,22543,15.5%,1.1%,144,2,-4,$305K,5.2%,1.7%,7151,49.7%,0.1%
"Boston, MA metro area",October 2019,All Residential,Metro,False,MA,0.993590064,-0.1%,-0.3%,4241,2.5%,-0.2%,10806,-5.9%,5.2%,27,0,11,$485K,-1.0%,3.2%,5225,-18.9%,-4.6%
"Philadelphia, PA metro area",December 2018,All Residential,Metro,False,PA,0.964577369,-0.1%,0.2%,1971,-7.4%,-10.2%,5848,-10.8%,-17.0%,37,2,-20,$190K,-4.3%,0.1%,1477,-30.5%,-0.3%
"Seattle, WA metro area",November 2016,All Residential,Metro,False,WA,1.005464829,-0.3%,0.2%,4134,-7.8%,30.7%,4544,-21.2%,-7.8%,15,2,-2,$455K,2.8%,12.3%,2682,-25.3%,10.8%
"Phoenix, AZ",March 2013,All Residential,Place/City,False,AZ,0.993299248,0.0%,-0.2%,2208,16.0%,-12.8%,5137,0.3%,-6.5%,42,-3,-7,$150K,3.6%,43.1%,2702,20.9%,0.7%
"Phoenix, AZ",December 2016,All Residential,Place/City,False,AZ,0.977346436,-0.1%,0.1%,2003,9.6%,4.8%,5533,-9.5%,-0.1%,51,4,2,$218K,1.4%,7.4%,1631,-22.0%,8.5%
"Los Angeles, CA",April 2015,All Residential,Place/City,False,CA,0.997956729,0.3%,0.2%,2558,9.7%,9.0%,5826,4.1%,4.3%,23,-3,1,$550K,5.1%,11.3%,3362,2.1%,2.9%
"Los Angeles, CA metro area",August 2013,All Residential,Metro,False,CA,1.007821379,-0.2%,1.6%,7604,4.2%,-4.0%,13609,3.8%,-14.7%,17,2,-21,$442K,2.6%,31.0%,8566,-6.1%,16.2%
"Washington, DC metro area",September 2013,All Residential,Metro,False,DC,0.991884397,0.0%,0.8%,5033,-20.0%,11.0%,16043,4.1%,1.0%,25,3,-13,$345K,-5.5%,7.8%,6823,0.3%,14.0%
"Washington, DC metro area",January 2016,All Residential,Metro,False,DC,0.981816305,-0.4%,0.2%,3784,-33.9%,6.8%,14002,-4.9%,-1.4%,61,10,0,$345K,-1.5%,1.4%,4794,29.7%,-9.6%
"Washington, DC metro area",July 2016,All Residential,Metro,False,DC,0.990721280,-0.1%,0.3%,6940,-14.8%,-2.2%,17910,-1.7%,-14.1%,26,4,-3,$380K,-2.8%,1.3%,7563,-12.2%,-6.4%
"Washington, DC metro area",December 2019,All Residential,Metro,False,DC,0.992025087,-0.1%,0.3%,5596,9.3%,8.1%,9624,-20.3%,-14.5%,41,4,-9,$420K,1.2%,5.0%,3016,-32.1%,-0.4%
"Chicago, IL metro area",February 2013,All Residential,Metro,False,IL,0.958983005,0.3%,1.8%,5200,-5.6%,19.5%,30256,0.3%,-25.3%,73,-2,-26,$139K,-0.7%,3.0%,9713,6.0%,-0.3%
"Chicago, IL metro area",June 2020,All Residential,Metro,False,IL,0.973773900,0.1%,-0.4%,8191,27.7%,-20.1%,23475,-1.3%,-28.9%,31,3,2,$270K,1.9%,1.1%,13044,26.4%,0.5%
"Boston, MA metro area",June 2014,All Residential,Metro,False,MA,0.994635764,0.2%,0.5%,5580,26.1%,-0.2%,22193,-0.2%,-0.9%,74,1,-4,$414K,7.6%,6.1%,6630,-13.9%,8.5%
"Boston, MA metro area",November 2017,All Residential,Metro,False,MA,0.997270165,-0.2%,0.4%,4503,3.8%,3.5%,7252,-14.5%,-11.0%,15,1,-3,$455K,1.8%,6.6%,3529,-25.4%,8.6%
"Philadelphia, PA metro area",September 2013,All Residential,Metro,False,PA,0.948355631,0.0%,1.2%,1664,-14.5%,19.3%,11363,2.1%,-3.8%,55,2,-16,$155K,-6.9%,6.2%,2658,9.7%,8.3%
"Philadelphia, PA metro area",September 2014,All Residential,Metro,False,PA,0.946680224,-0.4%,-0.2%,1749,-8.8%,5.1%,12168,1.3%,7.1%,54,10,-1,$150K,-12.3%,-3.2%,2882,14.3%,8.4%
"Philadelphia, PA metro area",February 2015,All Residential,Metro,False,PA,0.944457266,-0.1%,0.6%,1306,0.3%,24.7%,10241,-0.2%,7.6%,80,8,5,$135K,-7.1%,-6.8%,2357,4.3%,12.1%
"Philadelphia, PA metro area",August 2019,All Residential,Metro,False,PA,0.969074723,-0.3%,-0.5%,2398,-5.0%,-7.3%,6920,-3.3%,2.8%,39,0,8,$225K,-0.4%,9.2%,2666,-5.2%,-7.4%
"Seattle, WA metro area",January 2013,All Residential,Metro,False,WA,0.991595797,0.2%,1.8%,2281,-26.3%,19.4%,6056,-4.1%,-41.3%,40,3,-28,$290K,-6.5%,14.6%,3253,82.2%,15.6%
"Seattle, WA metro area",September 2019,All Residential,Metro,False,WA,0.994858148,-0.1%,-0.1%,3784,-16.7%,9.0%,7456,-0.6%,-18.4%,21,3,4,$540K,-3.6%,-0.9%,4425,1.1%,-12.0%
"Phoenix, AZ",March 2014,All Residential,Place/City,False,AZ,0.972423792,-0.1%,-2.1%,1802,16.8%,-18.4%,7519,0.1%,46.4%,49,-11,7,$175K,6.1%,16.5%,2684,5.5%,-0.7%
"Phoenix, AZ",May 2016,All Residential,Place/City,False,AZ,0.979839986,-0.1%,0.1%,2388,6.1%,4.9%,6564,-2.5%,8.1%,47,2,2,$218K,3.6%,8.7%,2662,-10.0%,1.8%
"Phoenix, AZ",January 2018,All Residential,Place/City,False,AZ,0.978520501,0.0%,0.3%,1658,-17.8%,0.5%,5389,7.1%,-7.7%,56,9,-2,$237K,1.1%,10.6%,2652,68.3%,3.5%
"Los Angeles, CA",March 2012,All Residential,Place/City,False,CA,0.976270357,0.0%,-0.1%,2577,24.8%,2.0%,8220,-8.9%,-29.6%,61,1,-7,$320K,5.6%,-1.5%,3219,0.1%,-19.3%
"Los Angeles, CA",February 2013,All Residential,Place/City,False,CA,0.998006904,0.3%,2.2%,1924,-6.5%,-6.8%,3976,-1.1%,-55.9%,21,-7,-39,$385K,8.5%,27.1%,2690,-3.7%,-16.4%
"Los Angeles, CA",February 2016,All Residential,Place/City,False,CA,0.993228785,0.4%,0.5%,1709,-2.9%,-0.7%,5782,3.1%,4.2%,43,4,3,$575K,2.9%,12.7%,2916,7.3%,0.2%
"Los Angeles, CA",December 2019,All Residential,Place/City,False,CA,0.992248828,-0.4%,0.3%,2151,6.3%,14.2%,5393,-22.2%,-15.9%,56,5,10,$755K,0.0%,9.4%,1278,-32.6%,-1.2%
"New York, NY",November 2017,All Residential,Place/City,False,NY,0.969954770,0.5%,0.0%,1883,-9.3%,3.5%,21235,-2.8%,-11.4%,68,10,-5,$600K,4.3%,9.1%,3168,-24.4%,5.8%
"New York, NY",April 2019,All Residential,Place/City,False,NY,0.962193285,0.3%,-0.7%,1738,8.4%,-1.8%,21708,2.6%,-5.6%,96,9,10,$635K,1.2%,4.1%,4875,5.2%,-10.7%
"Boston, MA metro area",October 2012,All Residential,Metro,False,MA,0.971262341,0.0%,1.4%,3439,1.2%,24.9%,19596,-4.4%,-16.2%,104,-1,-20,$325K,-3.0%,8.3%,4145,-18.9%,1.6%
"Phoenix, AZ",January 2014,All Residential,Place/City,False,AZ,0.975758361,-0.1%,-1.4%,1370,-16.6%,-18.8%,7162,9.8%,36.6%,61,13,19,$165K,-1.8%,22.2%,2752,67.1%,12.1%
"Los Angeles, CA",July 2014,All Residential,Place/City,False,CA,0.998096686,-0.1%,-1.5%,2593,3.9%,-2.7%,6606,7.9%,23.6%,21,1,6,$520K,3.6%,10.9%,3315,2.8%,-9.6%
"Los Angeles, CA",September 2014,All Residential,Place/City,False,CA,0.994389758,0.2%,-1.3%,2259,-4.0%,-4.4%,6685,1.0%,13.1%,28,4,9,$505K,-3.9%,7.4%,2928,-2.6%,-8.6%
"Houston, TX",November 2019,All Residential,Place/City,False,TX,0.971071697,0.2%,0.1%,2315,-9.3%,-5.1%,10094,-5.8%,1.0%,45,0,1,$222K,-0.9%,2.1%,2724,-20.3%,-1.4%
"Houston, TX",February 2020,All Residential,Place/City,False,TX,0.968842385,0.1%,0.0%,2192,24.1%,9.1%,9759,3.8%,1.2%,55,-3,6,$234K,11.2%,11.2%,3682,6.4%,9.2%
"Los Angeles, CA metro area",November 2017,All Residential,Metro,False,CA,0.999601796,0.2%,0.7%,5983,-5.8%,-1.1%,14852,-9.7%,-15.7%,42,1,0,$588K,1.6%,7.9%,5614,-19.5%,-1.7%
"Chicago, IL metro area",November 2016,All Residential,Metro,False,IL,0.967854497,-0.1%,0.4%,7194,-7.9%,15.9%,28274,-9.9%,-9.1%,49,3,-6,$215K,-2.3%,9.1%,6571,-23.9%,-1.8%
"Los Angeles, CA",December 2012,All Residential,Place/City,False,CA,0.991249897,-0.4%,1.9%,2824,9.9%,13.7%,3916,-15.8%,-58.6%,28,0,-32,$375K,0.5%,21.0%,1603,-33.1%,-26.0%
 National,December 2018,All Residential,National,False,US,0.977448754,-0.2%,-0.3%,444667,-7.1%,-10.9%,1405995,-10.8%,9.1%,51,5,1,$278K,-0.6%,2.2%,317792,-31.7%,-2.5%
 National,December 2019,All Residential,National,False,US,0.979597339,-0.1%,0.2%,512266,6.5%,15.2%,1258536,-13.7%,-10.5%,50,5,-1,$295K,0.4%,6.4%,320340,-26.8%,0.8%
 National,February 2020,All Residential,National,False,US,0.980968544,0.4%,0.3%,406264,7.4%,8.3%,1261666,1.1%,-12.4%,55,-1,-4,$294K,1.6%,6.6%,579210,10.2%,6.0%
"Los Angeles, CA metro area",June 2019,All Residential,Metro,False,CA,0.996326085,0.1%,-0.7%,6305,-4.8%,-11.0%,20236,1.3%,12.1%,46,0,10,$637K,1.1%,0.3%,7924,-9.7%,-10.5%
"Los Angeles, CA",November 2014,All Residential,Place/City,False,CA,0.989576925,-0.4%,-1.0%,1969,-19.9%,-12.2%,6032,-7.5%,13.1%,33,1,9,$520K,-1.0%,14.3%,2191,-28.7%,-1.6%
 National,December 2015,All Residential,National,False,US,0.974054838,0.0%,0.4%,489213,24.1%,9.7%,1613594,-10.4%,-6.9%,60,4,-8,$239K,1.7%,7.1%,336994,-22.0%,2.9%
 National,January 2019,All Residential,National,False,US,0.975017620,-0.2%,-0.3%,336070,-24.4%,-7.5%,1421049,1.1%,11.2%,57,6,4,$272K,-1.9%,3.0%,533141,67.8%,5.5%
"Los Angeles, CA metro area",May 2012,All Residential,Metro,False,CA,0.984946980,0.4%,0.5%,7400,11.1%,21.0%,20018,-6.8%,-37.7%,49,-7,-7,$320K,1.6%,0.0%,8348,5.5%,-13.0%
"Washington, DC metro area",January 2014,All Residential,Metro,False,DC,0.983976053,-0.3%,0.2%,3314,-33.8%,-8.9%,12596,-3.7%,9.0%,47,9,-1,$330K,-7.0%,10.0%,5090,55.9%,1.3%
"Philadelphia, PA metro area",August 2018,All Residential,Metro,False,PA,0.974504140,0.1%,0.6%,2586,-0.4%,-0.4%,6732,0.4%,-22.1%,31,2,-8,$206K,-1.0%,8.8%,2879,0.6%,-0.5%
"Los Angeles, CA metro area",December 2013,All Residential,Metro,False,CA,0.995375646,-0.2%,0.4%,6013,6.2%,-18.6%,11803,-11.0%,18.0%,25,0,-6,$440K,2.3%,24.6%,4350,-23.3%,2.6%
"Washington, DC metro area",March 2013,All Residential,Metro,False,DC,0.988795615,0.3%,0.8%,4946,30.9%,9.4%,12198,3.7%,-26.2%,28,-15,-22,$338K,7.3%,10.1%,7322,25.4%,-11.0%
"Washington, DC metro area",June 2014,All Residential,Metro,False,DC,0.990454127,-0.1%,-0.5%,6591,9.3%,-4.9%,18570,7.8%,24.7%,19,0,4,$388K,3.5%,0.1%,8260,-15.2%,9.2%
"Chicago, IL metro area",November 2012,All Residential,Metro,False,IL,0.953706641,-0.1%,1.6%,6688,-8.0%,37.8%,33151,-8.1%,-24.3%,68,2,-22,$155K,1.0%,5.1%,6646,-24.3%,-3.0%
"Chicago, IL metro area",July 2013,All Residential,Metro,False,IL,0.974721747,0.2%,2.1%,10241,6.2%,38.0%,32478,1.5%,-19.4%,38,-1,-24,$202K,-2.2%,17.4%,11934,-2.2%,19.0%
"Seattle, WA metro area",November 2013,All Residential,Metro,False,WA,0.994254559,-0.3%,0.5%,2994,-21.3%,-4.7%,7846,-12.3%,11.4%,26,5,-5,$345K,-1.6%,7.7%,2566,-32.2%,3.3%
"Seattle, WA metro area",April 2019,All Residential,Metro,False,WA,1.004001342,0.6%,-4.2%,4132,25.9%,-0.7%,6253,8.4%,63.0%,10,-9,3,$572K,2.1%,-1.4%,5586,5.8%,4.3%
"Los Angeles, CA",October 2014,All Residential,Place/City,False,CA,0.993186309,-0.1%,-1.0%,2459,8.9%,-4.5%,6523,-2.4%,10.8%,32,4,11,$525K,4.0%,12.7%,3072,4.9%,-1.7%
"Los Angeles, CA",March 2016,All Residential,Place/City,False,CA,0.999679623,0.6%,0.5%,2373,38.9%,1.8%,5977,3.4%,6.8%,33,-10,7,$572K,-0.5%,9.3%,3384,16.0%,2.8%
"Los Angeles, CA",July 2017,All Residential,Place/City,False,CA,1.003840012,0.0%,0.5%,2426,-20.2%,-3.6%,7026,0.9%,-2.1%,35,2,5,$671K,0.3%,10.5%,3151,-7.8%,-7.2%
"Washington, DC metro area",October 2018,All Residential,Metro,False,DC,0.991385650,0.0%,0.0%,5881,12.0%,-2.7%,16160,-1.7%,4.6%,43,15,15,$390K,2.0%,3.1%,6505,-6.6%,-1.9%
"Chicago, IL metro area",February 2018,All Residential,Metro,False,IL,0.969396748,0.2%,0.1%,5136,-1.4%,-2.9%,23636,7.1%,-8.9%,65,9,-1,$230K,2.2%,10.0%,10398,26.3%,-8.9%
"Chicago, IL metro area",April 2019,All Residential,Metro,False,IL,0.975213260,0.2%,-0.2%,8706,23.2%,-5.3%,29882,8.1%,10.0%,36,-20,5,$257K,5.1%,1.6%,14814,8.8%,2.0%
"Boston, MA metro area",August 2014,All Residential,Metro,False,MA,0.989181033,-0.3%,0.1%,5176,-7.0%,-8.3%,18789,-9.7%,0.2%,78,3,-3,$400K,-1.2%,3.6%,4283,-18.1%,-9.4%
"Boston, MA metro area",August 2015,All Residential,Metro,False,MA,0.995120652,-0.4%,0.6%,5764,-9.7%,11.4%,11934,-2.4%,-36.5%,16,4,-62,$421K,-0.9%,5.3%,5088,-12.3%,18.8%
"Los Angeles, CA",September 2013,All Residential,Place/City,False,CA,1.007000526,-0.1%,1.5%,2364,-19.9%,-1.6%,5913,7.0%,4.5%,19,2,-13,$470K,1.1%,28.8%,3202,-6.3%,23.0%
"Los Angeles, CA",August 2015,All Residential,Place/City,False,CA,0.999323919,-0.1%,0.7%,2569,-7.7%,9.2%,6473,0.9%,-2.2%,24,1,0,$564K,0.7%,7.3%,3233,-6.3%,7.6%
"Los Angeles, CA",August 2017,All Residential,Place/City,False,CA,1.001172208,-0.3%,0.2%,2927,20.7%,13.2%,6873,-2.2%,-8.4%,37,2,4,$650K,-3.2%,5.9%,3166,0.5%,-10.6%
"New York, NY",March 2017,All Residential,Place/City,False,NY,0.971634470,0.1%,0.9%,1935,13.6%,3.8%,23583,1.2%,5.3%,95,5,-17,$594K,3.3%,11.0%,4563,29.3%,-5.1%
"Houston, TX",November 2014,All Residential,Place/City,False,TX,0.976615041,-0.1%,0.1%,2186,-19.8%,-0.2%,6309,-2.3%,-5.6%,29,3,-3,$180K,-1.1%,5.9%,2467,-20.1%,5.6%
"Washington, DC metro area",July 2017,All Residential,Metro,False,DC,0.992346737,-0.1%,0.2%,7377,-14.6%,6.3%,16334,-0.8%,-8.8%,21,3,-5,$395K,-2.4%,4.0%,7632,-19.2%,0.9%
"Los Angeles, CA",June 2016,All Residential,Place/City,False,CA,1.001736695,0.3%,0.1%,2757,9.0%,0.7%,6816,6.1%,8.4%,30,-2,9,$591K,-1.6%,7.3%,3577,6.2%,2.1%
 National,May 2012,All Residential,National,False,US,0.968834175,0.3%,0.9%,464453,14.7%,17.0%,2162916,0.4%,-17.0%,71,-9,-17,$186K,4.6%,7.5%,610036,0.4%,0.5%
 National,August 2015,All Residential,National,False,US,0.978944377,-0.2%,0.4%,564645,-9.7%,9.6%,2031180,-1.5%,-3.5%,47,2,-4,$240K,-0.9%,6.0%,642483,-11.2%,7.3%
 National,April 2018,All Residential,National,False,US,0.987939054,0.3%,0.3%,540904,4.4%,4.7%,1453988,5.7%,-8.0%,36,-9,-5,$281K,1.5%,7.1%,771808,6.2%,6.1%
"Los Angeles, CA",December 2014,All Residential,Place/City,False,CA,0.989288923,0.0%,-0.7%,2351,19.4%,-0.9%,5022,-16.7%,7.5%,35,2,10,$510K,-2.0%,8.4%,1569,-28.4%,-6.5%
"Los Angeles, CA",August 2016,All Residential,Place/City,False,CA,0.999033466,0.0%,0.0%,2586,2.8%,0.7%,7500,4.5%,15.9%,33,3,9,$614K,1.0%,8.8%,3541,4.3%,9.5%
 National,August 2012,All Residential,National,False,US,0.970008759,-0.1%,1.1%,485771,7.6%,15.1%,2048449,-2.9%,-17.2%,70,2,-16,$191K,-0.8%,8.3%,535832,-0.9%,2.0%
 National,November 2014,All Residential,National,False,US,0.970805222,-0.1%,-0.2%,378705,-21.2%,-1.5%,1904344,-6.2%,2.3%,63,2,0,$220K,0.5%,5.9%,397850,-28.5%,-1.6%
 National,December 2014,All Residential,National,False,US,0.969824621,-0.1%,-0.1%,445837,17.7%,9.1%,1732914,-9.0%,2.2%,68,4,0,$223K,1.1%,5.1%,327541,-17.7%,7.2%
 National,July 2016,All Residential,National,False,US,0.983842569,-0.1%,0.3%,585179,-11.5%,-6.4%,1888402,1.0%,-8.4%,41,0,-4,$257K,-0.9%,6.2%,682094,-10.1%,-5.8%
"Seattle, WA metro area",December 2012,All Residential,Metro,False,WA,0.989584019,0.0%,1.4%,3096,-1.5%,14.5%,6315,-10.4%,-42.3%,37,6,-30,$310K,-3.1%,17.0%,1785,-28.1%,-6.0%
"Seattle, WA metro area",November 2015,All Residential,Metro,False,WA,1.003070109,-0.1%,1.3%,3164,-22.2%,1.8%,4926,-21.4%,-32.7%,17,2,-14,$405K,0.0%,8.0%,2420,-37.5%,1.1%
"Seattle, WA metro area",May 2017,All Residential,Metro,False,WA,1.047189429,0.3%,1.6%,5012,32.8%,5.3%,4152,16.6%,-20.7%,7,0,0,$510K,1.4%,15.9%,6259,26.5%,5.2%
"Seattle, WA metro area",April 2018,All Residential,Metro,False,WA,1.046009864,0.6%,0.2%,4162,11.0%,10.3%,3837,26.0%,7.8%,7,0,0,$580K,3.6%,15.3%,5356,3.5%,8.3%
"Phoenix, AZ",January 2013,All Residential,Place/City,False,AZ,0.989640239,-1.2%,0.4%,1688,-16.1%,-15.9%,5244,-1.5%,-16.1%,42,0,-15,$135K,1.7%,42.1%,2456,38.7%,-9.1%
"Phoenix, AZ",September 2013,All Residential,Place/City,False,AZ,0.984948997,-0.1%,-2.3%,1902,-8.5%,-4.0%,6192,9.4%,7.7%,36,0,0,$171K,2.1%,31.7%,2628,-5.1%,2.7%
"Phoenix, AZ",September 2014,All Residential,Place/City,False,AZ,0.974971178,0.1%,-1.0%,1768,-4.2%,-7.0%,6729,-1.2%,8.7%,53,2,17,$180K,-1.6%,5.2%,2179,-2.7%,-17.1%
"Phoenix, AZ",July 2015,All Residential,Place/City,False,AZ,0.979996629,0.2%,0.5%,2274,-8.7%,15.8%,5804,-1.1%,-16.2%,44,-1,-3,$200K,-0.5%,9.9%,2467,-4.3%,4.4%
"Phoenix, AZ",June 2016,All Residential,Place/City,False,AZ,0.979998011,0.0%,0.2%,2454,2.8%,-1.4%,6428,-2.1%,9.6%,47,0,2,$223K,2.3%,10.7%,2639,-0.9%,2.3%
"Los Angeles, CA",February 2012,All Residential,Place/City,False,CA,0.976354334,0.1%,-0.1%,2065,8.8%,14.2%,9025,-3.8%,-23.0%,60,-3,-15,$303K,1.0%,-5.6%,3217,-1.1%,-6.2%
"Los Angeles, CA",November 2012,All Residential,Place/City,False,CA,0.994793584,0.1%,1.8%,2570,-7.3%,16.2%,4653,-8.2%,-55.8%,28,-3,-31,$373K,6.0%,18.4%,2395,-14.8%,-11.5%
"New York, NY",September 2015,All Residential,Place/City,False,NY,0.966279331,0.0%,,1789,0.6%,,19767,5.0%,,71,-2,,$469K,2.0%,,4038,28.5%,
"New York, NY",December 2015,All Residential,Place/City,False,NY,0.962425880,0.5%,,1926,21.1%,,20237,-2.7%,,83,6,,$475K,4.4%,,1989,-31.6%,
"New York, NY",October 2016,All Residential,Place/City,False,NY,0.970182216,-0.4%,0.8%,1887,-15.3%,2.8%,24272,-2.2%,18.2%,79,-1,7,$570K,2.7%,26.7%,3530,-19.4%,-10.0%
"New York, NY",February 2017,All Residential,Place/City,False,NY,0.970833275,0.1%,0.5%,1704,-9.7%,0.1%,23293,0.7%,9.8%,90,-1,0,$575K,-0.6%,15.2%,3530,2.5%,-2.9%
"New York, NY",March 2019,All Residential,Place/City,False,NY,0.959502167,-0.5%,-0.8%,1603,9.5%,-12.7%,21162,1.2%,-3.7%,87,-3,2,$628K,0.9%,0.4%,4633,23.7%,2.0%
"Houston, TX",August 2019,All Residential,Place/City,False,TX,0.970916829,-0.2%,0.0%,3030,-3.4%,-2.5%,11083,-1.9%,4.5%,35,5,5,$230K,0.1%,5.9%,3707,-9.0%,-5.5%
"Los Angeles, CA metro area",August 2014,All Residential,Metro,False,CA,0.992925120,-0.4%,-1.5%,6457,-4.5%,-15.1%,17443,3.0%,28.2%,24,3,7,$480K,1.1%,8.6%,7845,-9.2%,-8.4%
"Los Angeles, CA metro area",August 2015,All Residential,Metro,False,CA,0.996088879,0.0%,0.3%,6909,-9.0%,7.0%,17611,0.1%,1.0%,31,1,7,$510K,1.0%,6.3%,8489,-8.3%,8.2%
"Los Angeles, CA metro area",April 2017,All Residential,Metro,False,CA,1.001290773,0.6%,0.5%,5971,-9.7%,-7.4%,16916,4.7%,4.1%,37,-5,2,$560K,0.9%,5.7%,8406,-6.9%,-5.2%
"Washington, DC metro area",January 2019,All Residential,Metro,False,DC,0.987999274,-0.1%,0.0%,4077,-21.2%,-0.4%,10909,-3.0%,3.4%,60,10,17,$385K,-3.7%,5.5%,4923,62.6%,-7.1%
"Boston, MA metro area",February 2018,All Residential,Metro,False,MA,0.992876389,0.2%,0.4%,2119,-29.6%,-4.5%,5443,8.8%,-12.6%,28,3,-7,$439K,-3.3%,9.0%,4070,40.7%,12.3%
"Philadelphia, PA metro area",September 2015,All Residential,Metro,False,PA,0.952927856,-0.5%,0.6%,1852,-11.3%,5.9%,11421,0.9%,-6.1%,55,4,1,$158K,-8.7%,5.3%,2760,2.5%,-4.2%
"Los Angeles, CA",June 2020,All Residential,Place/City,False,CA,0.990406440,0.0%,-0.7%,1642,49.8%,-28.5%,6944,5.3%,-16.9%,48,-2,0,$750K,0.0%,0.1%,2977,16.9%,-3.6%
"Houston, TX",February 2019,All Residential,Place/City,False,TX,0.968514871,0.3%,0.3%,2010,27.4%,-4.5%,9645,1.8%,16.4%,49,-2,0,$210K,5.0%,-2.3%,3372,1.1%,4.2%
"Los Angeles, CA metro area",October 2016,All Residential,Metro,False,CA,0.992286163,-0.3%,-0.1%,6228,-8.4%,-3.9%,19179,-3.7%,15.1%,40,1,5,$540K,0.7%,8.2%,7235,-18.4%,-4.9%
